RIDNO,AGE,GENDER,FC1,FC2,task1,task2,SCCA_mean_1,SCCA_mean_2,meanCT_task2,meanCT_fc2,MWQ_Deliberate,MWQ_Detailed,MWQ_Emotion,MWQ_Evolving,MWQ_Focus,MWQ_Future,MWQ_Habit,MWQ_Images,MWQ_Other,MWQ_Past,MWQ_Self,MWQ_Vivid,MWQ_Words,MWQ_Deliberate_0,MWQ_Detailed_0,MWQ_Emotion_0,MWQ_Evolving_0,MWQ_Focus_0,MWQ_Future_0,MWQ_Habit_0,MWQ_Images_0,MWQ_Other_0,MWQ_Past_0,MWQ_Self_0,MWQ_Vivid_0,MWQ_Words_0,MWQ_Deliberate_1,MWQ_Detailed_1,MWQ_Emotion_1,MWQ_Evolving_1,MWQ_Focus_1,MWQ_Future_1,MWQ_Habit_1,MWQ_Images_1,MWQ_Other_1,MWQ_Past_1,MWQ_Self_1,MWQ_Vivid_1,MWQ_Words_1,MWQ_Deliberate_diff,MWQ_Detailed_diff,MWQ_Emotion_diff,MWQ_Evolving_diff,MWQ_Focus_diff,MWQ_Future_diff,MWQ_Habit_diff,MWQ_Images_diff,MWQ_Other_diff,MWQ_Past_diff,MWQ_Self_diff,MWQ_Vivid_diff,MWQ_Words_diff,RS_Future,RS_Past,RS_Self,RS_Other,RS_Pos,RS_Neg,RS_Words,RS_Images,RS_Evolving,RS_Habit,RS_Detailed,RS_Vivid,RS_Deliberate,RS_Spontaneous,RS_Abstract,RS_Creative,RS_Decoupling,RS_Important,RS_Intrusive,RS_Problem,RS_Realistic,RS_Stop,RS_Thematic,RS_HereNow,RS_TemporalDistance,MWQ_FAC1_Probes_PCA,MWQ_FAC2_Probes_PCA,MWQ_FAC3_Probes_PCA,MWQ_FAC4_Probes_PCA,MWQ_FAC1_Probes_0B_PCA,MWQ_FAC2_Probes_0B_PCA,MWQ_FAC3_Probes_0B_PCA,MWQ_FAC4_Probes_0B_PCA,MWQ_FAC1_Probes_1B_PCA,MWQ_FAC2_Probes_1B_PCA,MWQ_FAC3_Probes_1B_PCA,MWQ_FAC4_Probes_1B_PCA,parameter_estimates_MDES,SCCA2_GP,CTCCA2_Task_GP,mean_cope_up
R4095,-1.180909408,1,1.892389787,1.874729394,1.608129872,.101702147,3.35177430660178,1.82924500469416,3.336972189,1.879674235,.0198356317575663,-.629654253489028,-1.8247207488516,-.0561757570691517,-.275361262430286,-1.01781394520246,-1.52102121171121,-.422862579417261,-.652470101116122,-1.25256682399952,-1.00554231496702,-1.11588993323941,-.603115800269874,.135781026320095,-.805855874260335,-1.62557653415672,-.160817427158184,-.265751471419526,-1.22973905663584,-.631377074095718,.370998910974269,-1.03407923308865,-1.41277201204606,-1.09954863714122,-1.06331938951231,-1.59994719904273,-.099739695198557,-.3668077410174,-1.83026131581643,.0524426770367149,-.225590759006483,-.725354050662772,-2.24136191894924,-1.18884124410953,-.192007391055494,-.958225335978912,-.831534848226566,-1.11435668757371,.474797307973785,-.235520721518652,.439048133242935,-.204684781659715,.213260104194899,.0401607124130434,.504385005973066,-1.60998484485353,-1.5598401550838,.842071842033156,.454546676067152,.26801378891465,-.0510372980613982,2.07474450701651,3,3,3,3,1,1,2,1,2,2,2,2,1,3,2,1,3,2,2,3,3,2,4,3,2,-.785478031725363,-.441939915668963,.193319000042182,-.539261174709689,-.867083078420238,-.620744436088366,.749939388505285,-.470732394437803,-.684287773823718,-.220222310348902,-.496890281652065,-.624236862246828,.33208629647974,2,2, 
R4099,-1.180909408,0,1.701209205,1.466930035,.672366896,1.575384976,2.27624696695743,2.81174514879335,1.886218977,1.688573328,-.288083489076523,-.417589032187954,-.787112723599218,.0837667176850603,-.482995606050104,.0667988857509445,-.695225535202445,-.195826049786956,.416839751342602,.634097896180422,-.217407180101994,.0169305735425761,-.728121880766696,-.263341986736395,-.395018367008637,-.753898785945508,.0864735447273908,-.435981071776749,.0643828218122611,-.657420946585995,-.19014884583214,.395700861425882,.600055748879497,-.215547024062612,.0186199064190052,-.679032719209414,-.26010554179994,-.382696484391775,-.736813666423747,.0751299221638321,-.425854526550019,.0639294711391983,-.655645228007113,-.188590823369929,.387601917748942,.600235047128818,-.201970378085811,.0144203638413251,-.679323759700569,.00323644493645558,.0123218826168623,.0170851195217602,-.0113436225635587,.0101265452267302,-.000453350673062847,.00177571857888192,.00155802246221132,-.00809894367694064,.000179298249321835,.0135766459768012,-.0041995425776801,-.000291040491155026,1,4,4,4,4,1,1,3,2,3,3,4,2,3,2,1,4,3,1,2,4,3,3,1,1,-.148301162278477,.152129672709685,.237609765786525,-.483538325972087,-.150135818973094,.153340499904417,.238514360871596,-.488184120501404,-.146568430955783,.150986113692437,.236755425983957,-.479150631138844,.0207439969021457,2,1, 
R4132,-1.180909408,1,1.829870777,.690973343,1.913658452,-1.387317201,3.58298415692507,-.629234673716763,3.242557096,1.793249951,.177039526354129,.698874912046308,.30097809392207,.561990305482586,.909506134187542,-.55484710385111,.287834708741933,.307271709121795,-.344782281282539,-.31539808917612,-.200300742243384,.611985777428775,-.344278107474352,-.0207704387490367,.72678250266262,.427331029265878,.520966699261862,.807532771928625,-.587103683505971,.194022018983601,.20751783976082,-.249289407789434,-.325866024655467,-.0201352992742755,.621939905920628,-.0522354442945333,.342451152976626,.574797176098991,.142691254770337,.563229795898663,.815348996602562,-.478688108262146,.349608789704741,.386764614460931,-.398606859946504,-.271154444576608,-.364530218721152,.572359592018832,-.590036694735578,.363221591725663,-.151985326563629,-.284639774495541,.0422630966368006,.00781622467393661,.108415575243826,.15558677072114,.17924677470011,-.14931745215707,.0547115800788592,-.344394919446876,-.049580313901796,-.537801250441045,3,2,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,4,2,4,3,2,3,3,2,.368128003778078,-.364186943924611,.306895278965865,.141570906527728,.333301737449682,-.32310885316483,.238364222853281,.260694059227678,.425342584174729,-.43167237874425,.419482014007969,-.0541314157650461,.686653796874799,1,2,9.039
R4133,-1.180909408,0,.006238168,-2.111649026,.957421839,-1.318461886,.920658999301454,-3.14005953264179,2.791963398,1.535422526,-.308567324484458,-.40226740700364,-.771870119947603,.120222320352124,-.456144355482334,.0264407285607553,-.753830389664357,-.211131883245179,.434393035937051,.592515414414962,-.203049433414822,-.0174126250580364,-.715329316993265,-.280333322652788,-.374589982670155,-.730922245899002,.115966963392643,-.406961718291195,.0253946639288783,-.711876316338393,-.204171047992041,.40762006155421,.560789432277956,-.194972106963749,-.0164762708373216,-.665499336370716,-.280333322652788,-.374589982670155,-.730922245899002,.115966963392643,-.406961718291195,.0253946639288783,-.711876316338393,-.204171047992041,.408667903323733,.560789432277956,-.194972106963749,-.0175047302440998,-.668991822264573,0,0,0,0,0,0,0,2.77555756156289E-016,.00104784176952327,0,0,-.00102845940677819,-.00349248589385742,3,3,3,3,3,2,4,3,3,2,1,2,1,4,3,2,4,3,2,3,2,4,1,1,2,-.160700886225141,.147886804545938,.228425626345414,-.466358726265486,-.160509067549502,.148062591901083,.226731070947503,-.466335518916898,-.160862417741469,.147738773088974,.229852620364708,-.466378269295876,.0731724567203949,1,2, 
R4136,-1.180909408,1,-.484882981,-.444071585,-.197776898,-.902596594,-.652003279497208,-1.2254190605979,3.214433765,1.578084573,-1.01214254067011,-1.52834882159169,-.723964794185384,-.375025081901297,-.8724093261665,-1.25127912259897,-1.41760088030784,.470179098191238,.126964662401246,-.906948246574805,.422132044161635,-1.10095078823859,.0113507080877411,-1.0764987770209,-1.38876739138962,-.74623993926334,-.234475349670891,-.729550121707865,-.929865576511008,-1.1447570454571,.40722293322068,.524112414945171,-.825245801065018,.401000661791105,-1.12655535887078,-.363981387534344,-.762563618184696,-1.45761861267858,-.624876676453591,-.489026239997143,-.827137773967446,-1.47368489499809,-1.53265290391078,.50213246821038,-.285527268985448,-.891526387231089,.409678517982463,-1.02196675086474,.385156836698108,.313935158836208,-.0688512212889589,.121363262809749,-.254550890326252,-.0975876522595801,-.543819318487082,-.38789585845368,.0949095349897,-.809639683930619,-.0662805861660716,.00867785619135797,.104588608006034,.749138224232452,1,4,4,4,3,1,1,4,2,1,2,2,1,3,1,2,2,2,2,1,3,1,1,4,3,-.899797271035402,.228969529244114,.149764671167035,-.102380326655816,-.887420611102331,.317623880955576,.217666421248573,-.100790015639153,-.918362260935008,.0959880016769217,.0479120460447294,-.104765793180811,1.03125792944858,1,2, 
R4139,-1.180909408,0,1.026709072,-1.293528061,.313373339,-.461039783,1.28647749332616,-1.59903627943316,.813049388,1.703330493,-.23957539189309,.468511624304877,-.703433940287289,-.874506038012828,.696059464885262,1.13570001975311,.685000618277551,.579759019894333,-.92668547620353,1.19936074435586,-.811565235479604,-.524435934321564,-.064052614967037,-.221645787805057,.218589769973181,-.648442358552571,-.839922297963218,.508760102808508,1.02518401492291,.368812857298583,.569300547692376,-.783484963235573,.92990476154906,-.729826641252588,-.502423340540311,-.477293152090612,-.213662556961799,.653962955768983,-.683790881701041,-.847182216403896,.733257045745363,1.15635347632902,.924941609262692,.55198918700114,-.957892404429561,1.34037822033046,-.82873553977774,-.521021314812894,.357799030529556,.00798323084325742,.435373185795802,-.03534852314847,-.00725991844067753,.224496942936855,.131169461406111,.55612875196411,-.0173113606912361,-.174407441193988,.410473458781404,-.0989088985251521,-.0185979742725831,.835092182620169,4,3,3,4,3,1,3,4,3,3,4,2,1,3,3,2,2,3,2,3,4,2,2,3,3,.0937453202757078,-.198062077094436,.121239870028179,-.414051677207631,-.00789339913587466,-.181807270990537,.204835336843434,-.371700254955413,.260723216451879,-.224766401407984,-.0160955397397397,-.483629013764845,-1.27957670760482,1,1, 
R4143,-1.180909408,1,-1.476808391,.642078549,-2.651351057,-.611279122,-3.94310188646945,.0404835994388548,3.281262112,1.678433743,-.265729390435687,-1.40322221591979,.0962842955159987,-.754607611463374,-.446149252747328,-1.21629680830936,1.41451440376601,-1.37113056839256,-.229673316390734,-.478493973562421,-.552858561246617,-1.33927809387271,.871234603516892,-.44474472542474,-1.4141677634507,.0416393655792341,-.868760307324798,-.443235910148138,-.736032977628247,1.18906330603278,-1.38757566484492,-.15553667613292,-.578113047416051,-.55757586136822,-1.4217232086163,.444335069899583,-.0380854191590746,-1.19918333779333,.140713420737029,-.587035138946288,-.352852715437923,-1.60032084967357,1.48251724303182,-1.26427549832159,-.276053032986009,-.327633393113071,-.504155725136475,-1.1918982415973,1.1810070597609,.406659306265666,.214984425657361,.0990740551577953,.28172516837851,.0903831947102148,-.864287872045327,.293453936999038,.123300166523327,-.120516356853089,.25047965430298,.0534201362317451,.229824967018996,.73667198986132,4,2,3,3,4,1,3,1,2,3,1,1,2,3,2,1,2,3,2,1,3,2,1,2,1,-.579253898366859,-.0715513572024498,-.999588691764069,.151153060350122,-.69134741235428,.041593733467381,-.936088082114358,.185691211254887,-.461260725748522,-.190651452644377,-1.06643143876376,.114797112029317,.0916887870359737,2,2, 
R4160,-1.180909408,1,-.142965209,-.486063198,-1.533316899,-1.023182823,-1.59678594232047,-1.37503268527771,2.91658392,1.572502225,.380088195435121,1.30157110270428,.40951313469504,1.51918413960641,1.12847874810119,1.14203115181023,.64165262559602,1.03407502889237,-.52520201122397,1.69756569510131,1.51651718704441,1.40168171814096,-.50009926028952,-.307072522484934,.843894430867622,.336967860169669,1.20228987847933,.530769324772503,1.41531025919935,.493263483202701,.279681483328,.121675685337631,1.35781284057407,1.36754188398935,1.07309076569427,.376148440543316,.997692547825925,1.5801423581808,.438608891413247,1.72853313322787,1.48283731033204,.778388543758553,.718620022002053,1.7202834590221,-1.10860697894599,1.85552770466849,1.54483808410172,1.66231230082796,-1.30911459395304,1.30476507031086,.736247927313182,.101641031243578,.526243254748548,.952067985559536,-.636921715440792,.225356538799351,1.4406019756941,-1.23028266428363,.497714864094416,.177296200112369,.589221535133696,-1.68526303449636,1,3,3,3,4,1,3,3,2,3,4,2,3,4,2,1,4,4,2,2,4,4,1,2,3,1.1752651306138,.107641294530211,.493950676899431,-.0324118142676314,1.01549993097123,.439923166655812,-.125828780975926,-.022722070450332,1.36698337018488,-.291096952020512,1.23768602634986,-.0440395068483906,-.0569542206799374,1,2, 
R4164,-1.180909408,0,-.307020552,.979697329,-1.480159536,.070027343,-1.70362180502724,.977982442112231,2.213959837,1.790854869,.953393852153777,1.50466554562363,.191680182315225,1.85032346382206,1.25155403855851,1.60540258621612,1.84642735586307,.651211816355945,.445657652059981,2.03532817722734,1.0728187381761,1.95822159571931,.210530628884111,.659584227642904,1.04972236981847,-.295448078778262,1.42653349023577,1.03065503815027,.892805618388636,1.49100123179759,.635429945532896,.686600656010831,2.10813332392771,.478494850682745,1.71973461770645,-.350933072180905,1.07273183542404,1.75255606908292,.658471094520042,2.14312633275085,1.20256160015484,2.19097167268215,1.99632939986743,.624053908507227,.150855167947272,1.74456149291054,1.58178895562621,2.10176443484949,.743691003658804,.413147607781132,.702833699264449,.953919173298304,.71659284251508,.171906562004577,1.29816605429351,.505328168069835,-.0113760370256694,-.535745488063559,-.363571831017172,1.10329410494346,.382029817143048,1.09462407583971,3,3,4,4,2,1,1,3,3,2,3,2,2,4,2,4,3,4,3,4,4,4,3,3,1,1.62716601249319,.212303653876961,.0500699677533289,-.447243639783843,1.37942644301257,.0982457534559538,.323935695097409,-.623024602344546,1.98638838824009,.377687609487422,-.347035336895587,-.192361244070824,-.466400739771364,2,1, 
R4194,-1.180909408,0,-1.067815673,-1.178114577,-.243568221,-.955137506,-1.25531320352324,-1.94802677499477,2.998860836,1.554761649,-1.50352789188691,-1.77341719135526,-.528061180012543,.198906553674583,-1.98538407338496,-.283898491464202,-.44288291129196,-.497559161727218,-.238311434782699,-.107253183557,-.234428431250746,-1.31357891839504,-.379687616037585,-1.1324010077415,-1.43142513698586,-.534286521891277,.128616821281702,-1.77478140733837,-.279979209354842,-.75359160993754,-.36759478937463,-.206304080653308,-.0114746943895816,-.252994136630304,-1.15574438733741,-.3728713516278,-1.59950827875215,-1.87137446055006,-.465808322285474,.255115400172293,-1.76784848279082,-.265354234395263,-.082877335285324,-.594715345186321,-.24151791466547,-.191546021877594,-.197211553722809,-1.40772473335736,-.335459419401174,-.46710727101065,-.439949323564196,.0684781996058034,.126498578890592,.00693292454754935,.0146249749595782,.670714274652216,-.227120555811691,-.0352138340121616,-.180071327488012,.0557825829074953,-.251980346019952,.0374119322266258,3,2,3,2,3,2,3,3,3,3,2,2,2,4,3,2,4,4,1,3,2,4,2,2,1,-.805297138007876,.485786189841536,-.360042291278111,-.433452956737145,-.757953552499917,.429287998157884,-.287540701041057,-.489433102057484,-.852640723515836,.542284381525189,-.432543881515165,-.377472811416806,.454579419562829,1,2, 
R4202,-1.180909408,1,1.093012091,-1.819754331,1.531806041,.328124678,2.51155628030104,-1.35566319638749,1.633466539,1.518493525,-.25271388508021,-.471127665644506,-.777225028810634,.0114155062475079,-.644308819803575,.224511506149144,-.46858129667098,-.165041760688651,.662783224637807,.483532235716937,.0582115800885923,.390357961907044,-.830139233855339,-.0315894118223318,-.419337872173497,-.878039432716922,.1760341457292,-.701905444937525,.0552726320964317,-.10407321419516,.0238937638573544,.608019799975539,.521241361284622,-.0312525528281807,.430903571111463,-1.00177583529357,-.427591567261525,-.45808695040284,-.593946718698679,-.154011253620049,-.447770184130256,.375985851097282,-.780932038850493,-.343094717539208,.637446689669652,.394042060408398,.143044388231876,.330885893802223,-.546900336225135,-.396002155439193,-.0387490782293431,.284092714018243,-.330045399349249,.254135260807269,.32071321900085,-.676858824655333,-.366988481396562,.0294268896941129,-.127199300876224,.174296941060057,-.10001767730924,.454875499068439,3,4,3,3,3,2,2,3,4,3,3,3,2,3,2,2,4,3,3,4,4,3,1,1,1,-.11636017097286,.25324330592675,.273296791105482,-.476684006007378,-.0264887927800705,.260338288467448,.472294020513936,-.597448036538957,-.2251518393115,.244654642851168,.0324054081373526,-.330495969048098,-.0307371319941784,1,1, 
R4213,-1.180909408,0,.525241555,-.826225741,1.089418407,.014919133,1.54476350173158,-.731520009634488,2.834678411,1.489685248,.907845944849173,.461024921089814,.647143696190874,.277020611393257,1.32518624212087,-.14060375571573,.142827365768946,-.898439887147683,-.185435786453171,-.310174907281727,.186504658173679,.280440695627118,.769518120830586,.605643478701974,.564142916693433,.777281408435735,.489550266485835,1.19817127137851,-.0592307950428056,.245038695614989,-.829327560954295,-.065480497385557,-.366182516717324,.260615343082529,.506366780083858,.509576646666784,1.04391206384702,.294466626087544,.448343762470802,.0448802619943429,1.16643135350368,-.210851409033739,.0247180571240047,-.908310644108058,-.282980431351191,-.22095093476642,.0975556259384697,.0409174777243071,.926007082760775,.438268585145049,-.269676290605889,-.328937645964933,-.444670004491493,-.0317399178748248,-.151620613990933,-.220320638490985,-.0789830831537636,-.217499933965634,.145231581950904,-.163059717144059,-.465449302359551,.416430436093992,2,2,3,3,3,2,3,3,3,4,2,2,2,3,2,1,3,2,2,3,2,2,1,3,1,.274452126679862,-.284332419236892,-.525826446154213,.426784634764246,.403928219651354,-.227439557776229,-.440300936969849,.474422200543893,.0836452528271367,-.368174530863133,-.651864038636433,.356581906246872,.591656910807227,1,2, 
R4222,-1.180909408,1,-1.029932246,-.038696965,1.262916781,-1.108383396,.217054981055826,-3.57836347712179,3.778899145,1.72449596,1.3582825167979,1.25168462070535,-.887122867966448,1.10656197014637,-.283347664131381,.830693050111069,1.30172704571364,-1.52045195240824,-1.13553974591488,.222440798793873,.492171610488399,.187318073249391,.953398224500718,1.17930334368876,1.30977894504804,-.98101304717443,.750151088845985,-.163924632849681,.384297280103429,.899884247094016,-1.43786516765296,-1.16433906306251,-.530240414847049,.271812576877829,.220947868465096,.550322315428456,1.28869518254096,1.0213496137928,-.699108575065378,1.38463771090102,-.341668172948699,1.21136002466062,1.55867583985945,-1.5027827702451,-.969505984041778,.951301019301498,.673373373861783,.14460618374941,1.22830113957356,.109391838852204,-.288429331255237,.281904472109052,.634486622055038,-.177743540099018,.827062744557187,.658791592765432,-.0649176025921341,.194833079020737,1.48154143414855,.401560796983954,-.0763416847156859,.677978824145102,3,1,4,1,2,3,4,1,3,3,3,2,3,2,1,2,2,3,2,3,4,4,3,4,1,.90247197504762,-.0846993649401032,-1.14285495086218,-.330375686358148,.750045262520501,-.334796015135968,-.968135275914433,-.0838624183396339,1.03083131191256,.125908340487993,-1.28998730871292,-.537965806794791,-1.93614939810316,1,2,12.34
R4236,-1.180909408,0,-.192850779,-1.134706799,-.346179661,.403524638,-.513088486155718,-.657008049683952,3.031167173,1.409815282,-.313910933721312,-1.12830350948761,-1.47667389229343,.434210898161994,-.818860099407041,-.401753587492221,.243884798787686,-1.85435120273088,-.436382313729409,.120399310022853,.11372681238446,-1.92652336747185,.890906327600543,-1.46810861433205,-2.16450556280384,-1.94455487399648,-.458776579827654,-1.35311355589311,.079796744696389,.0063031977874448,-1.632358305019,.301264121947595,.324115743172778,.471263303856613,-1.83487820697283,.641272468914331,.897732634217105,.0631611102973213,-.852117182408043,1.29645995150696,-.108023512184428,-.851515066537905,.454319813840436,-1.95407139557916,-1.1212902303646,-.0962105813094697,-.252857806673381,-1.92476127387777,1.02076848077368,2.36584124854915,2.22766667310116,1.09243769158844,1.75523653133462,1.24509004370868,-.931311811234294,.448016616052991,-.321713090560163,-1.42255435231219,-.420326324482248,-.724121110529995,-.0898830669049402,.379496011859345,3,2,3,3,3,2,4,2,3,3,2,2,2,3,2,1,3,2,2,2,3,4,1,3,2,-.418678048750176,.174523453544127,-1.30976129970033,-.570285649805939,-.970424973566848,.886742211010764,-1.15531452977381,-.811852445756129,-.0245731024525537,-.334204230360613,-1.42008042107642,-.397737938412946,-.528657785008404,1,2,13.48
R4248,-1.180909408,1,.13778467,-2.032474088,.531306391,-.466127668,.640776309126405,-2.28244950227905,2.68029747,1.704281041,-.211254262937768,.467786168566982,.138123687171964,.425194996427129,-.702379640657441,-.899961233140246,.580013312155942,-.534971096413893,.0646201042784552,.834243189962699,.42563037837983,.721767632546273,.817438232689192,-1.59400632236018,-.0443311025313589,.499206359667768,.592399111062099,-2.00529329698772,-1.02229874151877,.458322227145218,.0606927705838673,1.03246120674307,1.26220418362603,.0947563174896442,.721893304516944,.367403366737665,1.21015745208297,.915532744653252,-.237613967293682,.227890706019753,.751998711538117,-.706414066988158,.637143664774171,-1.09535989637686,-.911030591959214,.316943813199894,.722641202561103,.686647143597128,1.15757830022294,2.80416377444315,.959863847184611,-.73682032696145,-.364508405042346,2.75729200852584,.315884674530612,.178821437628952,-1.15605266696073,-1.94349179870228,-.945260370426134,.627884885071459,-.0352461609198164,.790174933485278,1,1,2,4,3,2,3,3,3,3,3,3,3,3,3,4,4,4,2,2,2,4,4,1,3,.397131610867475,.205078913661328,-.397256005498671,-.302797728807261,.206550682644602,.772573743620261,.0517218872685131,-.466721807653842,.579771667081061,-.338770298382649,-.827526486067221,-.145703819912621,-.316672530520065,1,1, 
R4253,-1.180909408,1,-.130797685,.704566349,-.622037877,1.369559205,-.716463553713744,1.92196954270632,3.096511221,1.483006122,-.289483005781413,-.436591827059409,-.787868187920143,.0893106572611571,-.512049167389995,.0513906335906128,-.743085420167903,-.204802403243658,.40567581587254,.597386775767244,-.216168186733051,-.00805827556707693,-.708777028231264,-.255366461714415,-.399604330839725,-.761220980026261,.0926315112618935,-.461373006076608,.0642532930485289,-.691582389722593,-.199719555242866,.387711067933267,.570010485100235,-.194972106963749,-.00464898765936495,-.648036906901428,-.270623987843421,-.413501190933931,-.730922245899002,.0796673711892556,-.452304458112373,.0344616773901301,-.711876316338393,-.196380935680985,.374613045814226,.560789432277956,-.220165883003174,-.0110768589517325,-.67423055110536,-.0152575261290055,-.0138968600942052,.0302987341272596,-.0129641400726379,.00906854796423517,-.0297916156583988,-.0202939266158005,.00333861956188097,-.0130980221190408,-.00922105282227981,-.0251937760394258,-.00642787129236757,-.0261936442039321,4,1,4,1,2,1,2,2,2,1,1,4,4,4,4,2,4,1,1,4,1,4,4,4,1,-.167643812270862,.153936309169519,.224270730999609,-.477027554655035,-.160344733484536,.159104741981944,.216471508594299,-.482341005761937,-.176159404188242,.147906470888357,.233369823805804,-.47082852836365,.0375213203775712,2,2, 
R4258,-1.180909408,1,-.094869916,-1.276404243,-.583766134,-.433210396,-.645489052467671,-1.55768072453659,2.216349745,2.082291173,-1.75526046520847,1.45611804764379,-3.21016824829954,2.03015617047567,-2.23964902910417,1.63229678564695,1.43241273721427,-.105602189401643,1.91836777423558,2.21839992353602,1.17024109912742,1.66815990651547,-.672713438894375,-1.40402700459023,1.42008141180688,-3.07413656927427,1.97248944019476,-1.94841334892316,1.51742210127487,1.47817659761677,-.0888773857884103,1.80776951936389,2.11996700838297,1.20449549688552,1.63994330873052,-.610007616057201,-1.78528021810471,1.29178251122604,-3.00559971050307,1.94410517573573,-2.04791547241963,1.61801557839776,1.22720837180137,-.115363767646001,1.79712373805269,2.07926630578686,1.04288208910669,1.61549597158189,-.644980981744303,-.381253213514488,-.128298900580838,.0685368587712016,-.028384264459038,-.0995021234964744,.100593477122888,-.250968225815403,-.026486381857591,-.0106457813111986,-.0407007025961179,-.161613407778833,-.0244473371486376,-.0349733656871022,3,3,3,4,3,2,3,3,4,3,4,3,2,3,2,3,3,4,2,4,3,3,2,3,3,1.12005494837774,1.25986490030334,.126493206999596,-1.89994391824416,1.18260647200783,1.2562727205343,.1142644351983,-1.9425714369007,1.03174691501761,1.26493621291846,.143757355424955,-1.83976389190552,-2.47168229746028,1,1,-12.19
R4267,-1.180909408,1,-.94774141,-2.085907039,-1.04577661,-.423001677,-1.90470583397504,-2.29181476432011,2.911145878,1.437179502,.0479786404049923,-.414587718163754,-.0133839417383583,.509858607004054,.0953045813696004,-1.28865902535992,.92093229109137,-.577775004100944,-.567898352706075,-1.5056701304088,.409034114261372,.499279773155067,1.02997159912014,-.417651057813839,-.250213084827014,.270198427555891,.561933381891398,-.120654703991757,-1.22844376899852,.77127148716638,-.372214899273394,-.506883842797244,-1.26421060546489,.670614055533655,.473584636492784,.53940829701015,.504828218931378,-.521912140624394,-.295546269120342,.421690195505614,.290711905090666,-1.24690881387278,.968084993994063,-.745237626396617,-.560280112969201,-1.58588874077249,.114911338321185,.500767389980284,1.38206753240034,.922479276745217,-.27169905579738,-.565744696676233,-.140243186385784,.411366609082422,-.0184650448742636,.196813506827683,-.373022727123223,-.0533962701719575,-.3216781353076,-.555702717212471,.0271827534875002,.842659235390193,3,3,3,3,4,1,3,3,2,3,3,2,3,4,2,1,3,4,1,1,4,2,2,4,2,.0467694889871022,-.0145104647288192,-.55702574504856,.225096823175594,-.0652583530874608,-.025750377977258,-.270401243221099,.233720714026353,.134443452349804,-.00571401088221497,-.781340572565704,.218347691205435,1.17774029163231,1,2, 
R4268,-1.180909408,1,-1.327314063,.112320764,-1.602667853,1.280991687,-2.79995989223382,1.29642815965204,2.126512533,1.707354865,-.122431602734078,-1.7553459947093,-.663216574967429,.261956775575377,-.806759490769019,-1.16823265192301,.571084043523472,-1.34410880351738,-.612612179578365,-.514501452891381,-.702186762046461,-1.06772381678772,.688654557140807,-.53763069510102,-2.00723942940441,-1.08735318764608,.0622738165917993,-.986593075671922,-1.33767969307931,.243065674971787,-1.47655605879787,-.891419942175427,-.663817610592016,-.968980893063876,-1.1262053969893,.717670597842464,.31517254565507,-1.26190449968518,-.168712401537615,.443095431225548,-.45295221153839,-.90634890985119,.835535588116415,-1.12303334296757,-.259767825484668,-.310087778715122,-.379526513982715,-.957473775564654,.567057143669856,.852803240756091,.745334929719227,.918640786108462,.380821614633749,.533640864133532,.431330783228123,.592469913144628,.353522715830309,.631652116690759,.353729831876894,.589454379081161,.168731621424649,-.150613454172609,3,1,2,3,4,2,4,2,3,3,2,3,2,3,2,4,4,4,1,3,3,3,2,3,3,-.607334905046512,-.098084768399748,-.857580364711694,-.357967762331324,-.835181721261141,-.0776042733951664,-.91137925938603,-.516367787429324,-.312474319356992,-.124588938405677,-.787958265721378,-.152979494557442,.763659908509855,2,1,37.93
R4270,-1.180909408,0,.107880572,1.684655301,1.978211474,.713404158,1.99127094869394,2.21795713248387,3.107308769,1.520370712,.0431609101724012,-.965511241904276,-.503361805962173,-1.10703790362683,-.697269150275983,-.314204145968529,-1.23335947510405,.277826840286438,-.387242410463682,-.00529985494513356,-.897031483949099,-1.34734786720118,-.598428165112479,-.0990924062112668,-1.06656096962763,-.416320389877616,-1.49633992364114,-.867039385010082,-.636497318742504,-1.44741841212442,.319843840131667,-.346040131175418,-.126998652121636,-1.15849407504933,-1.41192427593504,-.96294271833092,.177515754357819,-.731600318490297,-.53699632029281,-.639367051039505,-.377136271653264,.0329505084799212,-.882016463137252,.217490420044736,-.381644921302345,.11696649912264,-.564200891363773,-1.21744545894485,-.153462098932374,.276608160569086,.334960651137336,-.120675930415194,.856972872601631,.489903113356818,.669447827222426,.565401948987164,-.102353420086931,-.0356047901269268,.243965151244276,.594293183685559,.194478816990188,.809480619398547,4,3,4,3,3,3,1,4,2,3,2,1,3,3,2,1,3,3,2,2,4,2,1,3,2,-.661090384828097,-.0789521529393338,.156264209954777,-.213183388167403,-.954405396862261,-.000694747503872175,.425914213329343,-.197259398641571,-.51986463829313,-.116631644445297,.0264327268485052,-.220850494235396,-.405731527584051,2,2, 
